trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
545,False,"{'a': 0.85, 'e': 0.8551272907805307}",25,0,-138.004643754596,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
546,False,"{'a': 0.85, 'e': 0.8546084452128195}",20,0,-84.77263116509994,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
547,False,"{'a': 0.85, 'e': 0.8540887450367343}",20,0,-29.462158416378955,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
548,False,"{'a': 0.85, 'e': 0.8535681907719751}",20,0,-119.84497515448852,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
549,False,"{'a': 0.85, 'e': 0.8530467829390963}",25,0,-37.92264615434143,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
550,False,"{'a': 0.85, 'e': 0.8525245220595057}",20,8,-53.50587012659839,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
551,False,"{'a': 0.85, 'e': 0.8520014086554641}",20,0,-142.2823838351224,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
552,False,"{'a': 0.85, 'e': 0.8514774432500848}",20,0,-45.51407281813248,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
553,False,"{'a': 0.85, 'e': 0.8509526263673333}",25,0,-117.50326660393138,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
554,False,"{'a': 0.85, 'e': 0.8504269585320262}",20,0,-13.794970886718817,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
555,False,"{'a': 0.85, 'e': 0.8499004402698315}",20,0,-113.05640350131495,"{0: 10, 1: 1, 2: 6, 3: 3, 4: 0}",0
556,False,"{'a': 0.85, 'e': 0.8493730721072673}",20,0,-30.377503364037537,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
557,False,"{'a': 0.85, 'e': 0.8488448545717019}",20,0,-105.617210196629,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
558,False,"{'a': 0.85, 'e': 0.8483157881913526}",25,0,-127.94680134071392,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
559,False,"{'a': 0.85, 'e': 0.8477858734952858}",25,0,-107.40842879184623,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
560,False,"{'a': 0.85, 'e': 0.8472551110134161}",20,0,-101.28054534339782,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
561,False,"{'a': 0.85, 'e': 0.846723501276506}",25,0,-109.46380508634738,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
562,False,"{'a': 0.85, 'e': 0.8461910448161652}",25,0,-69.93206812196738,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
563,False,"{'a': 0.85, 'e': 0.8456577421648501}",30,0,-153.63488047540517,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 3}",0
564,False,"{'a': 0.85, 'e': 0.8451235938558634}",25,0,-205.0136907079899,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
565,False,"{'a': 0.85, 'e': 0.8445886004233532}",20,0,-8.614425096005371,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
566,False,"{'a': 0.85, 'e': 0.844052762402313}",30,0,-50.06013150333855,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
567,False,"{'a': 0.85, 'e': 0.8435160803285806}",25,0,-99.87355436651171,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
568,False,"{'a': 0.85, 'e': 0.8429785547388383}",25,0,-181.21015943615936,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
569,False,"{'a': 0.85, 'e': 0.8424401861706114}",30,0,-133.34882811801856,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
570,False,"{'a': 0.85, 'e': 0.8419009751622687}",25,0,-155.51043921980343,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
571,False,"{'a': 0.85, 'e': 0.841360922253021}",20,0,-62.59638185504484,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
572,False,"{'a': 0.85, 'e': 0.840820027982921}",20,0,-28.295644155210848,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
573,False,"{'a': 0.85, 'e': 0.8402782928928632}",20,10,-109.08796958852463,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 2}",1
574,False,"{'a': 0.85, 'e': 0.8397357175245823}",20,0,-96.54638474992304,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
575,False,"{'a': 0.85, 'e': 0.8391923024206541}",30,0,-71.75895667268817,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
576,False,"{'a': 0.85, 'e': 0.8386480481244933}",20,2,-71.0575586259564,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 1}",1
577,False,"{'a': 0.85, 'e': 0.8381029551803544}",30,0,-121.54255317273947,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
578,False,"{'a': 0.85, 'e': 0.8375570241333301}",30,5,-121.25823826924042,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",1
579,False,"{'a': 0.85, 'e': 0.8370102555293514}",25,1,-3.042620679490369,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
580,False,"{'a': 0.85, 'e': 0.8364626499151869}",25,5,-57.142848493734924,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",1
581,False,"{'a': 0.85, 'e': 0.8359142078384423}",30,8,-127.03499926862605,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 2}",1
582,False,"{'a': 0.85, 'e': 0.8353649298475594}",25,0,-28.350801612602073,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
583,False,"{'a': 0.85, 'e': 0.8348148164918164}",20,0,-82.57379814161453,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
584,False,"{'a': 0.85, 'e': 0.8342638683213264}",30,0,-99.15872758763282,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
585,False,"{'a': 0.85, 'e': 0.8337120858870376}",30,16,-54.75424658682538,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
586,False,"{'a': 0.85, 'e': 0.8331594697407324}",20,0,-41.77742540902642,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
587,False,"{'a': 0.85, 'e': 0.8326060204350269}",25,0,-82.06354989875439,"{0: 16, 1: 3, 2: 3, 3: 3, 4: 0}",0
588,False,"{'a': 0.85, 'e': 0.8320517385233703}",30,0,-89.82598505390541,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
589,False,"{'a': 0.85, 'e': 0.8314966245600446}",25,0,-12.84902101992711,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
590,False,"{'a': 0.85, 'e': 0.8309406791001634}",20,14,-14.179383188752963,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
591,False,"{'a': 0.85, 'e': 0.8303839026996727}",20,0,-59.548684649569694,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
592,False,"{'a': 0.85, 'e': 0.8298262959153483}",20,3,-38.276995163893034,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
593,False,"{'a': 0.85, 'e': 0.8292678593047971}",20,0,-104.90951931981867,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
594,False,"{'a': 0.85, 'e': 0.8287085934264558}",20,0,-188.06338606341458,"{0: 8, 1: 1, 2: 7, 3: 2, 4: 2}",0
595,False,"{'a': 0.85, 'e': 0.8281484988395901}",30,0,-83.49947082368504,"{0: 19, 1: 6, 2: 4, 3: 0, 4: 1}",0
596,False,"{'a': 0.85, 'e': 0.8275875761042946}",20,0,-67.67297324651517,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
597,False,"{'a': 0.85, 'e': 0.8270258257814919}",30,0,-151.1696221415572,"{0: 15, 1: 4, 2: 9, 3: 1, 4: 1}",0
598,False,"{'a': 0.85, 'e': 0.8264632484329323}",20,10,-31.95669513666671,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 0}",1
599,False,"{'a': 0.85, 'e': 0.8258998446211931}",25,0,-132.6903797794693,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
600,False,"{'a': 0.85, 'e': 0.8253356149096783}",20,0,-130.31767268213727,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
601,False,"{'a': 0.85, 'e': 0.8247705598626173}",20,0,-68.02058845536716,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
602,False,"{'a': 0.85, 'e': 0.8242046800450651}",30,0,-105.97444302162755,"{0: 22, 1: 0, 2: 5, 3: 2, 4: 1}",0
603,False,"{'a': 0.85, 'e': 0.8236379760229016}",30,0,-78.20877088428274,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
604,False,"{'a': 0.85, 'e': 0.8230704483628307}",20,0,-46.40022789511701,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
605,False,"{'a': 0.85, 'e': 0.82250209763238}",25,0,-78.73264330821198,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
606,False,"{'a': 0.85, 'e': 0.8219329243999003}",30,0,-32.6950898832639,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
607,False,"{'a': 0.85, 'e': 0.8213629292345646}",25,8,-42.412031218481324,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
608,False,"{'a': 0.85, 'e': 0.8207921127063681}",20,2,-13.292450469788202,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
609,False,"{'a': 0.85, 'e': 0.8202204753861273}",20,0,-112.65773192149966,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
610,False,"{'a': 0.85, 'e': 0.8196480178454795}",25,0,-66.34954543987627,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
611,False,"{'a': 0.85, 'e': 0.8190747406568822}",25,0,-140.63996239601028,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
612,False,"{'a': 0.85, 'e': 0.8185006443936125}",30,23,4.1466794468982595,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.85, 'e': 0.8179257296297665}",20,0,-113.01374074694976,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
614,False,"{'a': 0.85, 'e': 0.8173499969402591}",25,17,5.769964857200927,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.85, 'e': 0.8167734469008229}",25,0,-23.17419681043012,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
616,False,"{'a': 0.85, 'e': 0.8161960800880078}",30,0,-184.24015674223293,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
617,False,"{'a': 0.85, 'e': 0.8156178970791806}",30,0,-104.840132985684,"{0: 18, 1: 5, 2: 4, 3: 3, 4: 0}",0
618,False,"{'a': 0.85, 'e': 0.8150388984525244}",20,0,-32.89725494996085,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
619,False,"{'a': 0.85, 'e': 0.8144590847870377}",20,0,-58.31572961620626,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
620,False,"{'a': 0.85, 'e': 0.8138784566625339}",25,13,2.078631059174941,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
621,False,"{'a': 0.85, 'e': 0.8132970146596414}",20,0,-157.63564942734877,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
622,False,"{'a': 0.85, 'e': 0.812714759359802}",25,0,-62.09506462618049,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
623,False,"{'a': 0.85, 'e': 0.812131691345271}",20,0,-20.129019790109304,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
624,False,"{'a': 0.85, 'e': 0.8115478111991162}",20,0,-83.56037026348866,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
625,False,"{'a': 0.85, 'e': 0.8109631195052179}",20,0,-43.04682734471073,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
626,False,"{'a': 0.85, 'e': 0.8103776168482677}",20,0,-97.49809104390411,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
627,False,"{'a': 0.85, 'e': 0.8097913038137682}",20,0,-84.18510909889099,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
628,False,"{'a': 0.85, 'e': 0.8092041809880323}",20,0,-42.26389130502466,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
629,False,"{'a': 0.85, 'e': 0.8086162489581828}",25,0,-0.9501416001769434,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
630,False,"{'a': 0.85, 'e': 0.8080275083121519}",20,0,-57.42950049546176,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
631,False,"{'a': 0.85, 'e': 0.8074379596386799}",30,0,-61.97932475762746,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
632,False,"{'a': 0.85, 'e': 0.8068476035273155}",20,3,5.378611317659881,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.85, 'e': 0.806256440568415}",30,0,-58.48788425108505,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
634,False,"{'a': 0.85, 'e': 0.8056644713531409}",30,8,-55.35159213560874,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 1}",1
635,False,"{'a': 0.85, 'e': 0.8050716964734628}",20,5,-41.132212041756134,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 0}",1
636,False,"{'a': 0.85, 'e': 0.8044781165221552}",25,0,-95.40859052227941,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
637,False,"{'a': 0.85, 'e': 0.8038837320927981}",20,0,-22.152040243435874,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
638,False,"{'a': 0.85, 'e': 0.8032885437797759}",25,0,-34.41449488941394,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
639,False,"{'a': 0.85, 'e': 0.8026925521782768}",30,10,-122.1159860400884,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",1
640,False,"{'a': 0.85, 'e': 0.8020957578842927}",20,13,-52.10566642839114,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 1}",1
641,False,"{'a': 0.85, 'e': 0.8014981614946173}",25,0,-17.09199060741109,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
642,False,"{'a': 0.85, 'e': 0.8008997636068472}",25,0,-96.8339092867672,"{0: 19, 1: 1, 2: 1, 3: 3, 4: 1}",0
643,False,"{'a': 0.85, 'e': 0.8003005648193803}",20,0,-10.581094712831188,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
644,False,"{'a': 0.85, 'e': 0.7997005657314152}",20,0,-162.22665989198686,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
645,False,"{'a': 0.85, 'e': 0.7990997669429512}",25,0,-69.85055743016018,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
646,False,"{'a': 0.85, 'e': 0.7984981690547867}",20,0,-121.52150385938448,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
647,False,"{'a': 0.85, 'e': 0.7978957726685196}",25,0,-107.85044958538585,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
648,False,"{'a': 0.85, 'e': 0.7972925783865465}",30,0,-48.61126898489977,"{0: 21, 1: 3, 2: 6, 3: 0, 4: 0}",0
649,False,"{'a': 0.85, 'e': 0.7966885868120613}",25,7,30.10133247610373,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.85, 'e': 0.7960837985490559}",20,0,-63.27664814217806,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
651,False,"{'a': 0.85, 'e': 0.795478214202318}",20,0,-118.26412852352357,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
652,False,"{'a': 0.85, 'e': 0.7948718343774324}",20,0,-70.26326786901508,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
653,False,"{'a': 0.85, 'e': 0.7942646596807786}",25,0,-54.51589290116618,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
654,False,"{'a': 0.85, 'e': 0.7936566907195313}",20,9,-70.61361923020179,"{0: 6, 1: 2, 2: 1, 3: 1, 4: 1}",1
655,False,"{'a': 0.85, 'e': 0.7930479281016595}",30,0,-131.60325250904157,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
656,False,"{'a': 0.85, 'e': 0.7924383724359255}",25,0,-83.94362304834729,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
657,False,"{'a': 0.85, 'e': 0.7918280243318853}",25,0,-123.23406342240185,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
658,False,"{'a': 0.85, 'e': 0.7912168843998866}",30,5,-74.64921597712949,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",1
659,False,"{'a': 0.85, 'e': 0.7906049532510695}",20,0,-161.93947931301798,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
660,False,"{'a': 0.85, 'e': 0.7899922314973651}",25,0,-94.53651467174649,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
661,False,"{'a': 0.85, 'e': 0.789378719751495}",30,0,-87.47918881258124,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
662,False,"{'a': 0.85, 'e': 0.7887644186269709}",30,0,-76.38380711736737,"{0: 20, 1: 1, 2: 9, 3: 0, 4: 0}",0
663,False,"{'a': 0.85, 'e': 0.7881493287380938}",25,9,-33.22367415593109,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
664,False,"{'a': 0.85, 'e': 0.7875334506999538}",20,4,-104.808379854724,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 2}",1
665,False,"{'a': 0.85, 'e': 0.7869167851284287}",25,0,-163.58536058373005,"{0: 15, 1: 0, 2: 6, 3: 2, 4: 2}",0
666,False,"{'a': 0.85, 'e': 0.7862993326401839}",25,0,-63.56123637228603,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
667,False,"{'a': 0.85, 'e': 0.7856810938526722}",20,8,-52.395929143910706,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 0}",1
668,False,"{'a': 0.85, 'e': 0.785062069384132}",20,0,-99.3487908680271,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
669,False,"{'a': 0.85, 'e': 0.7844422598535878}",20,0,-69.17159046729043,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
670,False,"{'a': 0.85, 'e': 0.7838216658808492}",25,0,-25.180048686310773,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
671,False,"{'a': 0.85, 'e': 0.7832002880865101}",20,0,-48.99758204578409,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
672,False,"{'a': 0.85, 'e': 0.7825781270919481}",25,0,-82.52360356190601,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
673,False,"{'a': 0.85, 'e': 0.7819551835193241}",20,0,-60.63818112257935,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
674,False,"{'a': 0.85, 'e': 0.781331457991582}",25,15,9.972237359610816,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.85, 'e': 0.7807069511324468}",25,0,-52.40217109285047,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
676,False,"{'a': 0.85, 'e': 0.7800816635664256}",20,0,-46.335143193882466,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",1
677,False,"{'a': 0.85, 'e': 0.7794555959188059}",35,0,-118.25359695687686,"{0: 24, 1: 2, 2: 7, 3: 1, 4: 1}",0
678,False,"{'a': 0.85, 'e': 0.7788287488156552}",25,0,-60.28225761368036,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
679,False,"{'a': 0.85, 'e': 0.7782011228838206}",35,0,-148.05989600459625,"{0: 28, 1: 1, 2: 2, 3: 0, 4: 4}",0
680,False,"{'a': 0.85, 'e': 0.7775727187509279}",25,0,-64.31394080570426,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
681,False,"{'a': 0.85, 'e': 0.7769435370453812}",25,0,-47.75622665003532,"{0: 18, 1: 5, 2: 1, 3: 0, 4: 1}",0
682,False,"{'a': 0.85, 'e': 0.7763135783963624}",20,0,-62.64121299067685,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
683,False,"{'a': 0.85, 'e': 0.7756828434338298}",25,0,-175.15474240580087,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
684,False,"{'a': 0.85, 'e': 0.7750513327885183}",25,12,-72.96620785107534,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 1}",1
685,False,"{'a': 0.85, 'e': 0.7744190470919388}",20,0,-31.237461676149135,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
686,False,"{'a': 0.85, 'e': 0.7737859869763766}",25,0,-83.22353944966247,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
687,False,"{'a': 0.85, 'e': 0.7731521530748919}",20,0,-85.13573379414684,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
688,False,"{'a': 0.85, 'e': 0.7725175460213186}",20,0,-72.05076870501331,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
689,False,"{'a': 0.85, 'e': 0.7718821664502636}",25,0,-76.1842873147051,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
690,False,"{'a': 0.85, 'e': 0.7712460149971065}",25,0,-65.5839869078542,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
691,False,"{'a': 0.85, 'e': 0.7706090922979988}",30,8,-145.83840028259843,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 3}",1
692,False,"{'a': 0.85, 'e': 0.7699713989898629}",20,0,-102.52879413215393,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
693,False,"{'a': 0.85, 'e': 0.7693329357103922}",30,1,-49.40561096376492,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 0}",1
694,False,"{'a': 0.85, 'e': 0.7686937030980499}",30,0,-138.6392463668019,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
695,False,"{'a': 0.85, 'e': 0.7680537017920686}",35,0,-27.07567466924486,"{0: 28, 1: 2, 2: 5, 3: 0, 4: 0}",0
696,False,"{'a': 0.85, 'e': 0.7674129324324493}",35,0,-226.57183544027424,"{0: 19, 1: 0, 2: 11, 3: 3, 4: 2}",0
697,False,"{'a': 0.85, 'e': 0.7667713956599618}",20,0,-4.763298552834362,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
698,False,"{'a': 0.85, 'e': 0.7661290921161423}",20,7,-62.68538131941535,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
699,False,"{'a': 0.85, 'e': 0.7654860224432947}",20,0,-42.03788732125004,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
700,False,"{'a': 0.85, 'e': 0.7648421872844884}",25,0,-15.69012747433132,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
701,False,"{'a': 0.85, 'e': 0.7641975872835586}",20,0,-113.46402454898025,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
702,False,"{'a': 0.85, 'e': 0.7635522230851051}",25,0,-111.58583646998667,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",1
703,False,"{'a': 0.85, 'e': 0.7629060953344922}",30,17,-78.27995820806697,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 1}",1
704,False,"{'a': 0.85, 'e': 0.7622592046778476}",25,0,-29.010723373398637,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
705,False,"{'a': 0.85, 'e': 0.7616115517620617}",25,0,-75.53598442283098,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
706,False,"{'a': 0.85, 'e': 0.7609631372347876}",35,6,-143.9336208420868,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 2}",1
707,False,"{'a': 0.85, 'e': 0.7603139617444397}",25,0,-263.68385185904526,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 5}",0
708,False,"{'a': 0.85, 'e': 0.7596640259401933}",20,0,-114.2017431376156,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
709,False,"{'a': 0.85, 'e': 0.7590133304719844}",25,15,-21.286608980591385,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
710,False,"{'a': 0.85, 'e': 0.7583618759905082}",20,0,-73.55264405462245,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
711,False,"{'a': 0.85, 'e': 0.7577096631472192}",20,0,-56.70162911054065,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
712,False,"{'a': 0.85, 'e': 0.7570566925943303}",20,0,-68.50987519686925,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
713,False,"{'a': 0.85, 'e': 0.7564029649848117}",20,13,12.542807310036208,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.85, 'e': 0.7557484809723913}",20,0,-124.56364792769499,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
715,False,"{'a': 0.85, 'e': 0.7550932412115529}",20,0,-40.42833487628635,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
716,False,"{'a': 0.85, 'e': 0.7544372463575362}",20,0,-63.44076708981867,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
717,False,"{'a': 0.85, 'e': 0.753780497066336}",25,0,-34.842531798822996,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
718,False,"{'a': 0.85, 'e': 0.7531229939947015}",20,8,-31.55033280398245,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
719,False,"{'a': 0.85, 'e': 0.7524647378001358}",30,0,7.489351270931022,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
720,False,"{'a': 0.85, 'e': 0.751805729140895}",20,0,-27.20514480082618,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
721,False,"{'a': 0.85, 'e': 0.7511459686759877}",25,0,-158.62609041572478,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 3}",0
722,False,"{'a': 0.85, 'e': 0.7504854570651743}",25,1,-167.45393486673927,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 3}",1
723,False,"{'a': 0.85, 'e': 0.7498241949689665}",25,0,-141.13624040410218,"{0: 12, 1: 2, 2: 9, 3: 1, 4: 1}",0
724,False,"{'a': 0.85, 'e': 0.7491621830486261}",25,3,0.9222941824033366,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
725,False,"{'a': 0.85, 'e': 0.7484994219661651}",20,7,-36.67422515576141,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
726,False,"{'a': 0.85, 'e': 0.7478359123843445}",25,0,-110.92390143821967,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
727,False,"{'a': 0.85, 'e': 0.7471716549666739}",20,6,-91.6022100633884,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 2}",1
728,False,"{'a': 0.85, 'e': 0.7465066503774105}",20,11,-52.06425976311199,"{0: 4, 1: 2, 2: 1, 3: 2, 4: 0}",1
